              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
             1147.300 ;               17.477 ;               28.212 ;               20.200 ;                6.217 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.090057476.json.gz 
             1147.467 ;               17.477 ;               28.211 ;               20.200 ;                6.217 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.091058758.json.gz 
             1147.633 ;               17.477 ;               28.213 ;               20.200 ;                6.217 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.092100273.json.gz 
             1147.800 ;               17.477 ;               28.212 ;               20.200 ;                6.217 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.093101180.json.gz 
             1147.967 ;               17.471 ;               28.214 ;               20.186 ;                6.217 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.094102324.json.gz 
             1148.133 ;               17.483 ;               28.214 ;               20.219 ;                6.211 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.095103401.json.gz 
             1148.300 ;               17.418 ;               28.213 ;               20.070 ;                6.211 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.100104526.json.gz 
             1148.467 ;               17.231 ;               27.177 ;               19.841 ;                6.211 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.101106124.json.gz 
             1148.633 ;               17.203 ;               26.664 ;               19.877 ;                6.211 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.102107006.json.gz 
             1148.800 ;               17.201 ;               26.664 ;               19.872 ;                6.211 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.103108079.json.gz 
             1148.967 ;               17.203 ;               26.662 ;               19.877 ;                6.211 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.104109106.json.gz 
             1149.133 ;               17.185 ;               26.661 ;               19.843 ;                6.204 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.105110451.json.gz 
             1149.300 ;               17.155 ;               26.660 ;               19.779 ;                6.198 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.110111385.json.gz 
             1149.467 ;               17.171 ;               26.848 ;               19.779 ;                6.198 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.111113001.json.gz 
             1149.633 ;               17.170 ;               26.847 ;               19.779 ;                6.198 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.112114739.json.gz 
             1149.800 ;               17.145 ;               26.845 ;               19.720 ;                6.198 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.113116423.json.gz 
             1149.967 ;               17.124 ;               26.844 ;               19.674 ;                6.198 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.114117966.json.gz 
             1150.133 ;               17.098 ;               26.856 ;               19.611 ;                6.198 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.115119815.json.gz 
             1150.300 ;               17.077 ;               26.853 ;               19.570 ;                6.192 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.120121432.json.gz 
             1150.467 ;               17.077 ;               26.852 ;               19.570 ;                6.192 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.121123436.json.gz 
             1150.633 ;               17.077 ;               26.851 ;               19.570 ;                6.192 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.122124580.json.gz 
             1150.800 ;               17.076 ;               26.850 ;               19.570 ;                6.191 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.123125861.json.gz 
             1150.967 ;               17.076 ;               26.850 ;               19.570 ;                6.191 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.124127615.json.gz 
             1151.133 ;               17.076 ;               26.849 ;               19.570 ;                6.191 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.125128859.json.gz 
             1151.300 ;               17.076 ;               26.849 ;               19.570 ;                6.191 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.130130405.json.gz 
             1151.483 ;               17.076 ;               26.848 ;               19.570 ;                6.191 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.131131827.json.gz 
             1151.650 ;               17.076 ;               26.847 ;               19.570 ;                6.191 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.132133020.json.gz 
             1151.817 ;               17.076 ;               26.846 ;               19.570 ;                6.191 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.133134356.json.gz 
             1151.983 ;               17.073 ;               26.848 ;               19.570 ;                6.185 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.134136005.json.gz 
             1152.150 ;               17.073 ;               26.848 ;               19.570 ;                6.185 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.135137442.json.gz 
             1152.317 ;               17.073 ;               26.847 ;               19.570 ;                6.185 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.140138381.json.gz 
             1152.483 ;               17.073 ;               26.846 ;               19.570 ;                6.184 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.141139416.json.gz 
             1152.650 ;               17.073 ;               26.846 ;               19.570 ;                6.184 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.142140222.json.gz 
             1152.817 ;               17.073 ;               26.844 ;               19.570 ;                6.184 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.143141009.json.gz 
             1152.983 ;               17.072 ;               26.844 ;               19.570 ;                6.183 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.144142023.json.gz 
             1153.150 ;               17.072 ;               26.843 ;               19.570 ;                6.183 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.145143052.json.gz 
             1153.317 ;               17.072 ;               26.843 ;               19.570 ;                6.183 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.150144314.json.gz 
             1153.483 ;               17.072 ;               26.842 ;               19.570 ;                6.183 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.151145327.json.gz 
             1153.650 ;               17.055 ;               26.824 ;               19.540 ;                6.177 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.152147661.json.gz 
             1153.817 ;               17.055 ;               26.830 ;               19.540 ;                6.177 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.153148696.json.gz 
             1153.983 ;               16.986 ;               26.829 ;               19.381 ;                6.177 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.154149832.json.gz 
             1154.150 ;               16.991 ;               26.828 ;               19.394 ;                6.177 ;               83.551 ;               94.983 ; Dbmsys.2018.12.10.155151014.json.gz 
